mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.4667086601257324,0.06088433618033502,0.0261383056640625,0.01772728855330932,0.8,0.1,3,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7506024096385543,0.9734939759036145,0.8418674698795181,0.8553212851405623,0.09149104304732664,96
0.6489584445953369,0.19985485824378757,0.03223371505737305,0.01455456715509325,0.8,0.1,3,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7433734939759037,0.9855421686746988,0.8448795180722891,0.8579317269076306,0.09929480304612702,93
0.39604981740315753,0.1277265669914656,0.03152322769165039,0.023089484920305315,0.8,0.1,5,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8584337349397589,0.9566265060240964,0.9653614457831325,0.9268072289156626,0.04847869499070838,40
0.21439075469970703,0.024874241213653087,0.023171345392862957,0.012071173125128527,0.8,0.1,5,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8753012048192771,0.9698795180722891,0.9442771084337349,0.9298192771084337,0.03994192450228509,39
0.30881690979003906,0.014172861113809554,0.016796112060546875,0.003581531804449803,0.8,0.1,5,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7771084337349398,0.9674698795180723,0.8704819277108433,0.8716867469879519,0.07771940427923602,78
0.4024624824523926,0.06432720956875358,0.027776638666788738,0.016429471093425747,0.8,0.1,5,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8132530120481928,0.9710843373493976,0.8900602409638554,0.8914658634538153,0.06444203412122605,57
0.5838049252827963,0.12488569468357644,0.03744673728942871,0.01775773528514484,0.8,0.1,5,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7554216867469881,0.9698795180722891,0.8192771084337349,0.8481927710843373,0.08990783063441658,105
0.5061948299407959,0.17056653247316775,0.014920711517333984,0.00042026412933780273,0.8,0.1,5,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.7457831325301205,0.9710843373493977,0.8448795180722891,0.8539156626506025,0.09220049585869773,99
0.2397019863128662,0.06808723281941298,0.017857948939005535,0.0029409689715882586,0.8,0.1,7,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8584337349397589,0.9674698795180723,0.9668674698795181,0.9309236947791164,0.05125873215025191,37
0.18170086542765299,0.02608458051064947,0.016822417577107746,0.002653518156948076,0.8,0.1,7,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.869277108433735,0.9771084337349397,0.960843373493976,0.9357429718875502,0.04746522446069653,27
